#! FIELDS time dist coordNa opes_d.bias opes_d.rct opes_d.zed opes_d.neff opes_d.nker opes_c.bias opes_c.rct opes_c.zed opes_c.neff opes_c.nker uwall.bias uwall.force2
 157.000000 8.278741 6.027123 0.292064 -0.787403 0.113873 102.855944 25.000000 4.346964 0.752046 0.130983 62.071018 18.000000 0.000000 0.000000
 158.000000 8.376671 5.680437 0.703915 -0.774599 0.114440 103.826246 25.000000 0.319826 0.749549 0.130785 62.621308 18.000000 0.000000 0.000000
 159.000000 7.143135 6.026202 0.238165 -0.766804 0.114234 104.825453 25.000000 4.375521 0.800148 0.130656 63.182188 18.000000 0.000000 0.000000
 160.000000 7.732945 5.612616 -0.103411 -0.762088 0.114365 105.802376 25.000000 -0.206808 0.794997 0.130368 63.638926 18.000000 0.000000 0.000000
 161.000000 6.312419 5.973813 -1.324299 -0.765197 0.114228 106.572716 25.000000 4.405346 0.844574 0.130045 64.204836 18.000000 0.000000 0.000000
 162.000000 7.342111 5.194117 0.839370 -0.751421 0.114152 107.515319 25.000000 -0.507098 0.838164 0.130272 64.611669 18.000000 0.000000 0.000000
 163.000000 7.837963 5.329004 -0.601784 -0.750481 0.114508 108.422482 25.000000 -0.952752 0.830361 0.130304 64.959967 18.000000 0.000000 0.000000
 164.000000 8.860125 6.427339 -0.529869 -0.749083 0.114847 109.342402 25.000000 -1.964405 0.820153 0.130370 65.200856 18.000000 0.000000 0.000000
 165.000000 8.849100 6.006072 -0.257565 -0.745812 0.115282 110.302821 25.000000 4.452115 0.869092 0.130141 65.747960 18.000000 0.000000 0.000000
 166.000000 8.715343 6.378836 -0.486650 -0.744178 0.115351 111.230963 25.000000 -1.434626 0.860071 0.130333 66.036923 18.000000 0.000000 0.000000
 167.000000 8.663339 7.154195 0.029414 -0.738785 0.115756 112.221227 25.000000 -7.048046 0.845806 0.130367 66.069718 18.000000 0.000000 0.000000
 168.000000 7.941752 6.903217 -1.432056 -0.742369 0.115765 112.973655 25.000000 -3.365209 0.833746 0.130477 66.209323 18.000000 0.000000 0.000000
 169.000000 7.981733 5.227770 -1.324750 -0.745426 0.115992 113.748676 25.000000 -0.451193 0.827832 0.130565 66.621612 18.000000 0.000000 0.000000
 170.000000 8.070327 5.929067 -1.104381 -0.747382 0.116191 114.568463 25.000000 4.161252 0.868420 0.130456 67.393927 18.000000 0.000000 0.000000
